id_transacao,valor,data_hora,localizacao,dispositivo,meio_pagamento,score_risco,fraude
907,1700.7,2025-03-13 14:08:23.765277,São Paulo,Mobile,Boleto,0.15,0
908,418.27,2025-02-08 03:39:37.037867,Londres,Mobile,Cartão Crédito,0.26,0
909,300.33,2025-04-29 18:14:20.498936,Curitiba,Mobile,Boleto,0.22,0
910,477.54,2025-05-27 00:00:15.213867,São Paulo,Desktop,PIX,0.27,0
911,892.32,2025-02-02 02:32:50.251615,São Paulo,Tablet,Cartão Crédito,0.23,0
912,312.06,2025-05-13 21:53:43.755294,Curitiba,Mobile,Cartão Crédito,0.09,0
913,978.56,2025-04-10 14:31:34.959601,Tóquio,Tablet,PIX,0.41,0
914,526.64,2025-03-13 11:26:46.815030,São Paulo,Mobile,PIX,0.16,0
915,803.07,2025-02-16 16:05:54.284402,Londres,Mobile,Boleto,0.38,0
916,572.93,2025-01-21 07:47:33.985240,Nova York,Mobile,Boleto,0.38,0
917,348.8,2025-01-24 22:52:58.499025,São Paulo,Desktop,PIX,0.24,0
918,2965.27,2025-05-05 16:37:44.263268,Londres,Tablet,Boleto,0.5,1
919,1442.25,2025-03-03 22:58:18.844959,Rio de Janeiro,Desktop,PIX,0.26,0
920,150.95,2025-02-15 02:50:17.081096,Londres,Mobile,Cartão Crédito,0.36,0
921,2028.5,2025-05-28 18:34:41.080474,Nova York,Desktop,Cartão Crédito,0.49,0
922,668.32,2025-03-07 16:33:05.961477,Londres,Mobile,Cartão Débito,0.39,0
923,2249.54,2025-02-12 18:02:01.051563,Curitiba,Desktop,Cartão Crédito,0.31,0
924,1608.71,2025-05-29 04:52:50.148448,Nova York,Mobile,PIX,0.44,0
925,553.76,2025-04-10 09:36:25.740221,Tóquio,Mobile,Boleto,0.39,0
926,22.73,2025-03-30 23:52:34.699666,Rio de Janeiro,Mobile,Cartão Débito,0.05,0
927,312.9,2025-06-08 18:53:09.484701,Curitiba,Desktop,Boleto,0.13,0
928,780.09,2025-03-27 05:05:17.222471,Tóquio,Mobile,PIX,0.28,0
929,1003.7,2025-02-12 21:14:31.205117,Londres,Desktop,Cartão Crédito,0.49,0
930,298.25,2025-05-17 08:31:51.111230,Nova York,Mobile,Cartão Débito,0.39,0
931,150.07,2025-05-05 01:41:28.723785,Rio de Janeiro,Desktop,PIX,0.12,0
932,1801.39,2025-01-27 11:36:32.391577,Curitiba,Desktop,Cartão Débito,0.38,0
933,4160.62,2025-06-04 17:11:10.269528,Tóquio,Desktop,Cartão Débito,0.67,1
934,745.89,2025-06-03 15:43:59.121622,Tóquio,Mobile,Cartão Crédito,0.35,0
935,188.35,2025-04-10 03:58:44.591872,Rio de Janeiro,Mobile,PIX,0.2,0
936,317.88,2025-02-27 07:08:33.706269,Londres,Mobile,Boleto,0.29,0
937,18.56,2025-05-11 03:57:08.994871,Rio de Janeiro,Desktop,Cartão Débito,0.19,0
938,2456.89,2025-04-19 06:27:12.371293,Tóquio,Mobile,Cartão Débito,0.38,0
939,125.28,2025-05-11 09:48:35.394552,São Paulo,Mobile,Boleto,0.03,0
940,859.24,2025-05-03 18:42:52.681607,Curitiba,Mobile,PIX,0.11,0
941,320.28,2025-01-06 19:02:22.697927,Rio de Janeiro,Mobile,Cartão Débito,0.03,0
942,807.84,2025-06-01 06:05:26.897928,Tóquio,Desktop,Cartão Débito,0.49,0
943,1053.89,2025-06-04 13:27:30.600918,Londres,Mobile,Cartão Débito,0.36,0
944,1770.44,2025-03-02 02:21:16.534833,Tóquio,Desktop,PIX,0.54,1
945,231.2,2025-02-01 17:14:14.036236,Londres,Mobile,PIX,0.25,0
946,11.06,2025-03-19 14:26:55.766167,Rio de Janeiro,Mobile,Boleto,0.06,0
947,147.21,2025-04-20 11:26:28.354527,Londres,Mobile,PIX,0.34,0
948,2302.77,2025-05-04 19:17:40.439197,Nova York,Mobile,PIX,0.56,1
949,2070.6,2025-06-15 08:00:35.799949,Nova York,Mobile,Cartão Crédito,0.36,0
950,909.84,2025-03-07 09:36:36.982412,Nova York,Desktop,Boleto,0.54,1
951,917.58,2025-04-14 13:51:27.861863,São Paulo,Mobile,Cartão Débito,0.18,0
952,1093.73,2025-01-24 23:45:07.065449,Rio de Janeiro,Desktop,PIX,0.29,0
953,192.82,2025-03-01 12:38:26.912743,Tóquio,Mobile,Cartão Débito,0.31,0
954,2458.21,2025-02-13 17:37:17.465687,Tóquio,Mobile,Cartão Débito,0.39,0
955,542.61,2025-04-23 13:46:21.519706,São Paulo,Desktop,Cartão Crédito,0.16,0
956,483.11,2025-03-09 10:41:44.770250,Londres,Mobile,PIX,0.36,0
957,731.72,2025-04-06 13:16:24.437986,São Paulo,Mobile,Boleto,0.12,0
958,48.1,2025-04-20 06:50:53.385488,Londres,Mobile,PIX,0.39,0
959,181.86,2025-03-20 16:47:48.753537,Londres,Mobile,Cartão Débito,0.29,0
960,1339.54,2025-03-03 01:32:45.751150,Curitiba,Desktop,Boleto,0.23,0
961,86.43,2025-03-07 03:33:23.494134,Tóquio,Mobile,PIX,0.35,0
962,924.2,2025-03-01 13:46:12.075096,Nova York,Desktop,Cartão Débito,0.43,0
963,281.5,2025-05-29 09:37:48.321993,Londres,Desktop,Cartão Débito,0.43,0
964,493.14,2025-04-28 00:40:38.930479,Curitiba,Mobile,Cartão Crédito,0.18,0
965,340.65,2025-05-09 10:43:50.518476,Tóquio,Tablet,Cartão Crédito,0.41,0
966,439.55,2025-04-14 02:22:54.359030,Nova York,Mobile,Cartão Crédito,0.39,0
967,1269.56,2025-02-27 19:52:17.009033,Londres,Tablet,Cartão Débito,0.43,0
968,352.57,2025-01-20 13:46:28.256201,Londres,Mobile,PIX,0.36,0
969,835.64,2025-01-15 19:47:13.794284,São Paulo,Desktop,Cartão Crédito,0.35,0
970,646.36,2025-02-09 20:53:36.414826,São Paulo,Mobile,PIX,0.11,0
971,1089.67,2025-06-03 06:50:28.098078,Tóquio,Mobile,Cartão Crédito,0.28,0
972,2761.92,2025-06-13 11:24:23.825116,Nova York,Desktop,Boleto,0.56,1
973,1318.91,2025-06-16 04:02:49.586052,Londres,Desktop,Boleto,0.44,0
974,242.0,2025-02-17 00:03:58.246474,Tóquio,Mobile,Cartão Crédito,0.35,0
975,31.68,2025-06-07 01:43:15.786390,Tóquio,Mobile,Cartão Débito,0.33,0
976,304.17,2025-02-20 19:19:34.131276,Rio de Janeiro,Desktop,Cartão Crédito,0.24,0
977,904.06,2025-04-10 13:02:18.306065,São Paulo,Desktop,Cartão Crédito,0.17,0
978,52.8,2025-02-23 16:20:04.117076,Nova York,Tablet,Cartão Débito,0.35,0
979,685.91,2025-06-03 06:57:53.201236,Londres,Desktop,Boleto,0.42,0
980,908.43,2025-02-24 20:44:32.783687,Tóquio,Tablet,PIX,0.4,0
981,406.83,2025-01-23 22:45:29.488792,Londres,Desktop,Cartão Crédito,0.44,0
982,1473.65,2025-04-24 18:33:52.557342,Rio de Janeiro,Mobile,Cartão Débito,0.18,0
983,112.72,2025-05-23 18:39:41.775179,Nova York,Mobile,Cartão Crédito,0.24,0
984,78.11,2025-02-04 12:27:14.669667,Tóquio,Desktop,Cartão Débito,0.32,0
985,1302.65,2025-04-13 13:59:20.098429,Londres,Desktop,PIX,0.56,1
986,684.17,2025-01-18 15:44:31.833134,São Paulo,Mobile,PIX,0.23,0
987,1166.04,2025-05-14 23:43:00.591546,Rio de Janeiro,Mobile,Boleto,0.22,0
988,570.62,2025-06-17 19:44:02.965773,Nova York,Tablet,Cartão Débito,0.26,0
989,282.9,2025-05-10 17:23:50.855416,Rio de Janeiro,Mobile,Cartão Débito,0.1,0
990,1709.82,2025-02-20 06:58:07.951876,São Paulo,Mobile,Boleto,0.27,0
991,1606.52,2025-02-10 15:45:14.815046,Nova York,Mobile,Boleto,0.47,0
992,1186.45,2025-03-13 10:06:32.112976,Rio de Janeiro,Mobile,Cartão Débito,0.11,0
993,317.65,2025-04-17 12:02:27.948405,Curitiba,Mobile,Boleto,0.02,0
994,892.16,2025-04-13 10:19:18.008036,São Paulo,Mobile,PIX,0.21,0
995,447.81,2025-02-17 20:05:03.886585,São Paulo,Mobile,Cartão Crédito,0.1,0
996,96.05,2025-03-30 12:09:14.986774,São Paulo,Desktop,PIX,0.16,0
997,2492.7,2025-02-02 20:40:44.676196,Curitiba,Mobile,Boleto,0.19,0
998,147.13,2025-02-03 06:12:48.218373,Curitiba,Desktop,Cartão Débito,0.22,0
999,3000.49,2025-06-13 21:35:22.756158,Londres,Desktop,Cartão Débito,0.69,1
1000,590.6,2025-05-15 19:40:26.074260,Tóquio,Mobile,PIX,0.43,0
